WS10M,PS,PRECTOTCORR,T2MDEW,ALLSKY_SFC_LW_DWN,WS50M_RANGE,Evaporation_Rate,Sensible_Heat_Flux,date
2.3872,73.0096,5.0764,13.828,353.0624,3.3048,352.83381327541247,42.51899934847314,2023-08-21
2.774,72.8564,11.6604,14.0936,353.016,3.9348,352.79087226833803,49.25912221511685,2023-08-22
2.684,72.7272,12.0104,13.8144,343.0792,4.0972,342.8569046038905,47.62272268399603,2023-08-23
2.9856,72.5652,4.7768,12.8248,340.1332,4.636,339.89997476554214,53.03897452033644,2023-08-24
3.2364,72.5868,0.8416,11.4392,331.9184,4.6744,331.67183614197074,57.79154345983613,2023-08-25
2.8932,72.7056,10.0628,10.78,326.108,3.9192,325.8562650873646,51.86780885526668,2023-08-26
2.8952,72.6588,2.8788,10.7112,319.5132,4.4136,319.26556194803436,51.88282576375234,2023-08-27
2.8612,72.6676,1.364,10.3764,319.6484,3.968,319.39575263289487,51.34029912203864,2023-08-28
2.5648,72.8632,0.3728,9.9704,302.534,3.69,302.28910908454594,46.2118598285918,2023-08-29
2.206,73.0508,1.776,11.01,311.9968,2.882,311.7591703818215,39.703647398378,2023-08-30
2.2348,73.1468,0.1544,12.4656,317.316,3.454,317.0938766604326,40.06959332497436,2023-08-31
2.3564,73.1384,0.0224,12.9684,327.57,4.1808,327.3472335291135,42.170771519404546,2023-09-01
2.6996,73.0344,0.0008,11.8588,322.8748,4.9676,322.64072228038646,48.43189706141528,2023-09-02
2.5448,72.9752,0.2996,11.0292,318.93,4.1164,318.6873616186142,45.750887968704795,2023-09-03
2.4616,72.95,0.7464,10.0492,320.5476,4.1844,320.2893274603815,44.39291079708728,2023-09-04
2.6028,73.0296,0.5204,9.9872,335.8084,4.4964,335.5368431212116,47.00084349062456,2023-09-05
2.666,73.1188,0.3336,10.27,334.7884,4.458,334.52212935287525,48.152802877113665,2023-09-06
2.402,73.1108,1.4304,10.4028,322.1496,3.5712,321.89536950432665,43.359419972586856,2023-09-07
1.7524,73.08,4.3924,10.7788,344.1024,3.1104,343.83675591205696,31.578042228768748,2023-09-08
2.0456,73.008,11.11,11.0316,348.478,3.4176,348.2129189327479,36.79239645190276,2023-09-09
2.0808,72.906,42.6332,11.0028,345.244,3.4408,344.9809374934054,37.37700817050801,2023-09-10
2.064,72.8832,5.498,10.6548,336.5524,3.5072,336.2906939269456,37.109085670822324,2023-09-11
2.1108,72.9748,0.7484,10.5076,324.2324,2.8548,323.97809229723117,38.01792764269427,2023-09-12
2.1716,72.9844,0.6028,12.5492,334.326,3.8888,334.09309383485373,38.83861332547115,2023-09-13
2.05,73.1096,8.6912,13.1036,338.906,3.052,338.67730455865507,36.65558682444601,2023-09-14
2.06,73.1488,2.6972,12.0372,334.0916,3.6376,333.8518780931504,36.9919531166561,2023-09-15
1.9844,73.1452,3.5888,11.2308,339.15,2.7724,338.8949916130872,35.73367173017032,2023-09-16
2.1616,73.0332,2.3724,11.1072,344.4588,3.0888,344.19792851787713,38.88186184089709,2023-09-17
2.4264,73.038,1.4936,11.032,342.158,3.5552,341.8977325162891,43.65938041957261,2023-09-18
2.1124,73.1864,1.4216,10.8664,327.0168,3.9016,326.7656344281864,38.10886290100572,2023-09-19
2.414,73.1728,0.4268,11.1668,335.6896,3.9528,335.4362510439044,43.49579589749992,2023-09-20
2.3244,73.104,0.4196,8.7936,323.4988,3.9488,323.21807003965455,42.19418781375163,2023-09-21
2.2152,73.084,2.2328,8.178,318.0624,4.3288,317.7760777889669,40.2888765990661,2023-09-22
2.5496,73.0676,2.8892,8.3812,315.4132,4.5448,315.13268485078726,46.32689856085945,2023-09-23
2.4296,73.026,0.9292,6.6192,306.312,4.3012,306.00916430937076,44.399211321242376,2023-09-24
2.5348,73.0652,0.0036,5.1704,292.1936,4.7016,291.87808033664476,46.5877891115702,2023-09-25
2.4204,73.1556,0.0,4.4304,283.1232,4.402,282.803249498339,44.65897885547636,2023-09-26
2.3548,73.1284,0.0,5.0688,278.5608,4.3176,278.25812244857246,43.3327738608693,2023-09-27
2.4376,73.1232,0.0116,4.902,273.1084,3.9904,272.80859396311195,44.88016774832988,2023-09-28
2.6076,73.132,0.0736,5.3368,283.7364,3.9668,283.43311813400953,47.94095411006757,2023-09-29
2.7216,73.1212,0.2984,7.3128,306.28,4.7604,305.989607365962,49.67698225507546,2023-09-30
2.474,73.0772,0.3844,7.3888,291.2596,3.8104,290.98470802487486,45.11817495469113,2023-10-01
2.9124,73.0952,0.3152,6.9188,303.4552,4.6384,303.1605724161221,53.21548387653678,2023-10-02
2.7148,73.0948,0.752,6.806,287.1764,4.466,286.8956717456615,49.62464441785023,2023-10-03
2.4544,73.1056,0.1324,5.594,272.6664,4.7268,272.37949591941197,45.06644753052737,2023-10-04
2.2048,73.0908,0.012,4.7612,273.046,4.3348,272.7436581462962,40.59651292597096,2023-10-05
2.256,73.0668,0.004,4.5148,278.468,4.3936,278.1549428782121,41.562457713271364,2023-10-06
2.4312,73.1316,0.0004,4.1584,280.4064,4.424,280.0841546469465,44.88751901490806,2023-10-07
2.5788,73.1608,0.002,2.7036,271.5832,4.8312,271.2415441507462,47.88288576095651,2023-10-08
2.6472,73.216,0.1408,0.9308,256.9616,5.0904,256.60011004210753,49.50818490072246,2023-10-09
3.0376,73.1788,0.0688,0.996,278.602,5.574,278.2116862797495,56.76711445512551,2023-10-10
2.1132,73.212,0.0,0.4376,251.7148,3.1272,251.34939577063003,39.59034882839084,2023-10-11
2.2704,73.3404,0.0,0.0068,250.6396,4.42,250.2655983064466,42.677257271155305,2023-10-12
2.3056,73.3868,0.0,1.7124,257.7268,4.4156,257.3817397311759,43.097238680195964,2023-10-13
2.5716,73.2964,0.1096,1.9228,265.4872,4.9668,265.1364336091979,47.97348607008604,2023-10-14
2.858,73.1236,0.168,1.8928,276.1788,4.9508,275.81321739576816,53.196415942553664,2023-10-15
2.814,73.2108,9.1556,2.0956,285.5908,5.3256,285.2175542035532,52.40125946725877,2023-10-16
2.5092,73.2872,2.2032,0.7088,284.6256,3.768,284.21949997786976,47.011008979191914,2023-10-17
2.668,73.2424,0.0148,-0.4296,253.5872,3.8764,253.198055215957,50.164170092641896,2023-10-18
2.3516,73.2428,0.0,-0.7736,245.0892,3.81,244.7046739045765,44.27124949626957,2023-10-19
2.1648,73.322,0.0,-0.4056,247.244,3.7464,246.86517406108487,40.74357231975028,2023-10-20
2.2196,73.4036,0.0,0.2668,252.088,3.7852,251.71804142559685,41.718601826327536,2023-10-21
2.3884,73.408,0.0,-0.0016,261.3016,3.896,260.91147877725854,44.93809503932171,2023-10-22
2.504,73.3092,0.026,-0.4792,264.9084,3.4808,264.50058368630476,47.132126793537466,2023-10-23
2.338,73.2684,0.0276,-1.5108,250.8116,3.658,250.39887842736127,44.15009442130092,2023-10-24
1.9528,73.3324,0.1176,-0.1948,248.8464,2.9572,248.4702448665447,36.73035769174708,2023-10-25
2.1456,73.2964,0.0,0.4836,247.2328,3.6684,246.87495367050894,40.236930766848026,2023-10-26
2.1728,73.2568,0.0,-0.132,241.5496,3.6184,241.1859422901023,40.81683074379111,2023-10-27
2.122,73.3216,0.0,0.282,247.0564,3.8616,246.69417762819322,39.83738647075421,2023-10-28
1.7784,73.324,0.0,1.6816,258.776,3.6132,258.42886085975914,33.21787122433767,2023-10-29
2.0196,73.4,0.0,0.7232,252.7268,3.6668,252.36654310048613,37.89437518203113,2023-10-30
2.1332,73.5112,0.0,0.5904,248.6912,3.364,248.33368508478034,40.10597277402488,2023-10-31
2.3328,73.5404,0.0,-0.7284,242.526,4.1964,242.14660239644826,44.088448904566725,2023-11-01
2.4288,73.352,0.0,-1.414,238.8084,4.1288,238.4178897085476,45.900709715210404,2023-11-02
2.5596,73.1284,0.0,-1.7768,255.7976,4.2732,255.36933702516424,48.289652710535556,2023-11-03
1.8212,73.1172,0.0,-2.6688,240.7092,2.7632,240.2820313835623,34.466959505032975,2023-11-04
2.036,73.264,0.0,-3.7488,232.6352,3.1896,232.19192862736722,38.764281518429456,2023-11-05
2.016,73.3684,0.0,-1.5208,238.172,3.972,237.77982304912163,38.12290495386605,2023-11-06
2.0916,73.2828,0.0,-2.5044,234.8096,3.502,234.397363752121,39.649944310102576,2023-11-07
2.3376,73.1752,0.0,-2.3052,245.496,4.1108,245.07058038266126,44.21569743318119,2023-11-08
2.468,73.1784,0.0112,-1.9656,246.7228,4.0808,246.30462275685483,46.62579254623624,2023-11-09
2.4296,73.3148,1.0748,-1.5544,279.1516,4.0212,278.6909420742479,45.91626652837513,2023-11-10
2.0268,73.3364,0.9096,-0.7172,273.9076,3.0012,273.4794194881808,38.19741328796033,2023-11-11
2.1984,73.4724,0.0008,-2.8772,235.594,3.4712,235.17015369530733,41.839979766779976,2023-11-12
2.4176,73.5004,0.0,-1.368,235.5964,4.8532,235.21228912079945,45.773732183641215,2023-11-13
2.3148,73.4388,0.0,-2.7616,239.7008,4.1336,239.2728246398754,44.01633258283431,2023-11-14
1.9048,73.4344,0.0,-3.182,230.5956,3.2248,230.17234830741967,36.274339132325515,2023-11-15
2.0296,73.556,0.0,-1.5932,232.5344,3.2324,232.14970227919588,38.48847829751928,2023-11-16
1.8776,73.5556,0.0,-1.1772,239.7928,2.9536,239.40664782933518,35.551359378362086,2023-11-17
1.9692,73.4444,0.0,-1.5516,239.3164,3.4172,238.92155017040352,37.28070977043352,2023-11-18
2.3944,73.466,0.0,-1.828,242.2,4.0536,241.79314967063982,45.390080555843696,2023-11-19
2.2932,73.4068,0.0,-2.944,231.088,4.3432,230.6704321507763,43.61602690175525,2023-11-20
2.096,73.2752,0.0,-4.7872,220.164,3.136,219.71451561093946,40.06718591788776,2023-11-21
2.022,73.1644,0.0,-6.0168,218.5888,3.5124,218.10413232211383,38.771800105621175,2023-11-22
2.5076,73.142,0.0,-2.9048,222.8396,4.5424,222.4379722552996,47.514916317159,2023-11-23
2.1948,73.2616,0.0,-3.5332,222.0772,3.7616,221.66003404122253,41.7529596506451,2023-11-24
1.968,73.4176,0.0,-4.768,228.87,3.4564,228.40334010507175,37.69074809360886,2023-11-25
1.848,73.55,0.0,-3.9144,249.6664,3.0328,249.18543190784334,35.343945138986335,2023-11-26
2.5508,73.3544,0.0428,-1.73,274.0064,5.0972,273.54904527472456,48.264031552313554,2023-11-27
2.3584,73.16,0.0072,-2.4364,280.3924,3.4952,279.9023230485559,44.62147823934318,2023-11-28
2.1468,73.2204,0.0096,-3.0668,254.4204,3.2928,253.9569452030188,40.746375022521796,2023-11-29
2.7456,73.2388,0.0588,-2.4032,252.6864,4.0408,252.24570622852332,51.99696781464174,2023-11-30
2.3492,73.242,0.1524,-2.6316,245.474,3.8072,245.03943632979548,44.52933833427838,2023-12-01
2.5188,73.2684,0.0116,-3.8564,225.3364,4.0124,224.90396691395267,47.97856176423606,2023-12-02
2.5808,73.3272,0.4364,-5.3724,230.4364,4.1612,229.94714858842852,49.4775369647041,2023-12-03
2.4108,73.1272,2.2328,-2.2144,271.8968,5.5984,271.4284163336542,45.55509105031291,2023-12-04
1.82,73.0724,0.1368,-2.5092,240.206,3.0692,239.784157221207,34.402844780413055,2023-12-05
2.1924,73.252,0.0,-4.8156,227.732,3.2768,227.26618230171488,41.90113557086708,2023-12-06
1.8996,73.1672,0.0,-5.5788,226.0688,3.258,225.5821206850568,36.36654936299333,2023-12-07
2.4924,73.04,0.0,-5.3788,222.3304,5.3836,221.8581560568879,47.59677278780259,2023-12-08
2.6196,72.994,0.0,-8.4568,211.0184,5.5276,210.4657731256706,50.57573763034592,2023-12-09
2.5028,72.8852,0.0,-11.424,206.0832,5.372,205.41914930772884,48.79569333490828,2023-12-10
2.2296,72.9516,0.1588,-9.6836,219.3124,4.5204,218.6870579501701,43.221457185425244,2023-12-11
2.7924,72.76,0.0836,-8.0088,231.7976,4.6084,231.20898723370206,53.64830030566031,2023-12-12
3.0908,72.8856,0.0,-9.2248,209.228,5.7356,208.6501550845175,59.7578057812685,2023-12-13
2.644,73.1228,0.0,-9.8928,219.3676,4.5676,218.73290246489242,51.41583235339446,2023-12-14
2.3896,73.2916,0.0,-11.324,222.9892,5.1088,222.2757412209043,46.830576735092876,2023-12-15
2.94,73.0632,0.0,-13.8476,219.032,4.8472,218.192534618013,57.99657517553343,2023-12-16
3.0184,72.9968,0.0,-12.0512,204.0684,4.7632,203.3808970654059,59.0797438144215,2023-12-17
2.0216,73.1448,0.0,-13.2152,197.4112,3.044,196.6883444282383,39.826956889690834,2023-12-18
2.1376,73.3352,0.0,-14.1928,205.2808,3.5384,204.47410867075337,42.38125333359167,2023-12-19
1.9888,73.4348,0.0,-12.022,222.6424,3.4884,221.89387921203738,39.15637239252375,2023-12-20
1.8536,73.382,0.0,-11.4172,222.4328,3.536,221.71641186801617,36.38398622472868,2023-12-21
1.792,73.3912,0.0,-9.9568,225.188,3.2128,224.53354246990492,34.98405882690185,2023-12-22
2.4348,73.4408,0.0,-6.2212,246.3384,4.8288,245.78461014415484,46.89949031387414,2023-12-23
2.1288,73.5308,0.0,-7.2988,226.146,3.8252,225.5989894125314,41.221936744005184,2023-12-24
1.9476,73.4296,0.0,-8.3072,221.8972,3.3668,221.3220435710817,37.80468489279449,2023-12-25
2.336,73.428,0.0,-9.7736,233.25,4.7864,232.58072879930063,45.59534912426059,2023-12-26
2.386,73.4548,0.0,-9.2904,220.39,4.3588,219.7785484214925,46.502958682977614,2023-12-27
1.8248,73.3632,0.0,-10.7784,222.2752,2.7808,221.59088714058512,35.72231369123592,2023-12-28
1.9388,73.3576,0.0,-9.914,227.2048,3.4372,226.54645284781898,37.826460680605834,2023-12-29
2.1244,73.23,0.0,-7.698,234.9084,4.4676,234.32447046003895,41.03006358539952,2023-12-30
2.0532,73.1696,0.0,-7.8224,233.0408,3.4316,232.45655267864694,39.640796550788885,2023-12-31
2.0044,73.0848,0.0,-9.4264,213.608,3.5196,213.00973508132418,38.888870209800885,2024-01-01
1.9824,73.0412,0.0,-12.3856,208.5764,2.9904,207.85675264034305,38.87529996654303,2024-01-02
2.1644,73.0296,0.0,-13.4728,211.224,3.6564,210.43608193827998,42.61529434033236,2024-01-03
1.9384,73.0164,0.0,-13.9748,214.0768,3.5088,213.2487357252167,38.232547819820724,2024-01-04
2.2448,73.0296,0.0004,-13.5456,214.5836,4.2884,213.77893527614506,44.21070002779102,2024-01-05
2.0224,73.1092,0.0,-11.8272,211.6976,3.2368,210.99566788469284,39.61180662711729,2024-01-06
2.04,73.1848,0.0,-11.3748,211.37,3.3264,210.69128187899796,39.92872316461991,2024-01-07
2.2264,73.2336,0.0,-11.8764,212.1284,4.37,211.42257562078927,43.689886104860555,2024-01-08
2.6736,73.1252,0.0012,-10.48,217.4292,6.2444,216.77370318039198,52.10937812216075,2024-01-09
2.4836,73.0444,0.0,-11.9108,211.2388,4.4852,210.53421441534874,48.617553078496286,2024-01-10
2.2136,73.1756,0.0,-14.2736,214.6504,3.8432,213.80192611168823,43.806226322451536,2024-01-11
2.252,73.2052,0.0,-13.6324,223.6328,3.8856,222.78893085796193,44.47401788272197,2024-01-12
2.1312,73.192,0.0,-11.1816,237.48,3.9956,236.7277883908655,41.687109147563376,2024-01-13
2.3328,73.124,0.0,-15.0964,210.2548,4.5076,209.37232604511652,46.279684482064255,2024-01-14
2.3984,73.0076,0.0,-12.6504,219.05,4.914,218.27977045433119,47.059303122887755,2024-01-15
2.6732,72.8188,0.0,-10.4048,225.0268,5.272,224.35196948060144,51.86842304938471,2024-01-16
2.4668,72.7528,0.0,-8.1784,234.014,3.8888,233.4127905952967,47.418432001576015,2024-01-17
2.1744,72.8408,0.0,-8.5704,218.8432,3.708,218.26557133759837,41.91028901111477,2024-01-18
2.2352,72.9592,0.0,-9.3092,212.0472,4.6788,211.45812579681188,43.27303558568773,2024-01-19
2.612,72.9068,0.0,-8.8568,222.6916,4.5272,222.09206208636814,50.444995190666326,2024-01-20
2.3216,72.8964,0.0,-12.144,210.9064,4.1568,210.19114762525146,45.39477315082081,2024-01-21
2.4432,73.0524,0.0,-14.746,223.7084,4.8248,222.79318866807532,48.35675403376768,2024-01-22
2.1196,72.8796,0.0,-11.4976,226.94,3.6728,226.20492169394961,41.33310520484788,2024-01-23
2.0832,72.8512,0.0,-9.9676,226.0964,3.6044,225.43880625027163,40.371389635281815,2024-01-24
2.4228,73.0172,0.0,-10.7376,219.2188,4.4324,218.54583213953626,47.19774522659155,2024-01-25
2.4916,73.1076,0.0,-8.9804,230.316,5.1008,229.6906057462061,48.27484360859161,2024-01-26
2.9656,73.0576,0.0,-10.7376,214.2256,5.4664,213.5679604924005,57.803812796413084,2024-01-27
2.638,73.116,0.0,-7.8124,235.4776,5.7676,234.8876481606024,50.892206852999244,2024-01-28
2.834,73.0192,0.0,-6.8868,223.464,5.4824,222.93843926960585,54.41124136178542,2024-01-29
2.6916,72.9048,0.1412,-9.1872,223.0936,5.1336,222.4790673043218,52.045930917794905,2024-01-30
3.472,72.8204,2.436,-7.7656,253.5988,5.4084,252.96548356563505,66.69914261409369,2024-01-31
5.302,72.782,8.0844,-5.8976,271.7972,5.5252,271.19938199482453,101.08924660775709,2024-02-01
3.838,72.8176,0.0356,-14.17,215.2556,6.2048,214.4111091702299,75.55060903909428,2024-02-02
3.2236,72.9488,0.6204,-11.2088,235.3304,5.2712,234.58356319961328,62.85189140304976,2024-02-03
3.9052,72.9024,7.9248,-4.392,275.8576,6.848,275.30905350772724,74.16287730619948,2024-02-04
3.6292,72.8544,1.4132,-5.826,261.2212,4.8712,260.64940998855525,69.24550742670102,2024-02-05
3.3736,72.8784,0.0028,-10.4256,222.872,5.9852,222.20265526030892,65.51713131200495,2024-02-06
3.3328,72.9092,0.0,-12.7124,212.4024,5.7804,211.65222200735116,65.32069033917512,2024-02-07
2.9972,72.9324,0.0,-15.8592,199.0348,4.5604,198.15129916622692,59.48053097066956,2024-02-08
2.5368,73.1924,0.0,-15.14,205.422,4.482,204.5570547047618,50.382364228549875,2024-02-09
2.1888,73.3384,0.0,-13.6092,211.2352,3.8612,210.43944684183933,43.300682018632294,2024-02-10
2.2004,73.3604,0.0,-11.0776,215.5664,3.7468,214.888595448015,43.122596823639405,2024-02-11
2.2596,73.3156,0.0,-9.4004,234.8244,4.3772,234.16790122173623,43.97430805106844,2024-02-12
2.648,73.2448,0.0,-8.4232,253.578,4.77,252.91545239998,51.29319282019876,2024-02-13
2.0896,73.2072,0.0004,-9.5644,233.7384,2.9256,233.07743665563808,40.63105886795344,2024-02-14
2.1712,73.3444,0.0,-10.3628,223.9252,3.4096,223.25564869179254,42.425351369720424,2024-02-15
2.536,73.364,0.0,-8.8376,223.3372,4.922,222.73672233684766,49.28078057506875,2024-02-16
2.9584,73.0176,0.0,-8.418,229.8268,6.3312,229.22652467118414,57.126928220351516,2024-02-17
3.0548,72.9392,0.0208,-6.2052,259.4968,5.8416,258.9140596556589,58.43663196715294,2024-02-18
5.2204,72.8816,3.1256,-5.1844,284.426,6.1412,283.82968557907714,99.40437499972118,2024-02-19
5.5068,72.6668,2.6828,-3.8792,286.4916,5.8736,285.94097580729726,104.04206030895571,2024-02-20
4.4228,72.4688,0.0716,-7.084,262.3212,5.6752,261.6959142342096,84.33771984749882,2024-02-21
3.4304,72.528,0.0396,-11.0524,233.54,4.6488,232.80698599405912,66.45846194527759,2024-02-22
2.9164,72.7128,0.0,-13.1628,206.7476,5.2372,205.9934055103942,57.10430580156076,2024-02-23
3.7872,72.71,0.0456,-12.056,228.808,5.6916,228.03688627924586,73.83773369506501,2024-02-24
3.0188,72.9348,0.0008,-13.7476,218.4236,5.0896,217.59249874662623,59.42347056930186,2024-02-25
2.7544,73.1528,0.0,-11.918,248.9764,4.9736,248.14551558673418,54.00008619809652,2024-02-26
2.8156,73.0964,0.3792,-5.118,274.0976,4.6696,273.5254898005573,53.75800742393304,2024-02-27
3.1736,72.922,0.0084,-6.2164,232.6088,5.9856,232.0860451465167,60.69744078966923,2024-02-28
2.6764,73.0044,0.0008,-7.1432,229.8444,5.098,229.29431324895594,51.42451250603946,2024-02-29
2.8312,73.1452,1.9532,-4.6972,272.6432,5.732,272.08990815346044,54.007156017583576,2024-03-01
5.074,72.9032,15.708,-1.052,289.3696,6.4144,288.9073688238081,95.17756063256236,2024-03-02
5.7524,72.7032,24.2012,-1.736,295.762,5.0696,295.2681395544033,107.87808377780885,2024-03-03
3.6252,72.8,2.5568,-5.0272,251.6116,5.9396,251.0896059097399,68.91162157004062,2024-03-04
2.5876,72.9368,0.0,-10.082,239.5008,3.5404,238.7986252241618,50.227167770759195,2024-03-05
2.974,72.8736,0.0208,-8.1732,252.474,4.12,251.82559667342744,57.261959116425494,2024-03-06
3.4192,72.8228,0.0244,-6.4248,249.434,4.8628,248.86547113179836,65.35678698274948,2024-03-07
2.88,72.9724,0.0,-8.204,222.0432,4.4032,221.47173936800868,55.53370073376519,2024-03-08
2.6916,73.0748,0.0,-10.0636,222.5832,4.0936,221.93146415478688,52.3410730276606,2024-03-09
2.5712,73.258,0.0,-8.0668,251.9784,4.5476,251.33598641699186,49.74753630632363,2024-03-10
2.8852,73.224,0.03,-4.522,276.9976,4.5692,276.44199873963714,55.06060247257597,2024-03-11
2.936,73.0672,0.1192,-4.2484,254.7384,4.5836,254.23666323206422,55.853191604920916,2024-03-12
3.5776,72.9108,0.156,-5.2468,265.2964,6.3556,264.737860871065,68.16612539815884,2024-03-13
3.2028,73.0256,0.0608,-5.0656,252.7676,5.0084,252.24185838805568,61.07961288137635,2024-03-14
2.8796,73.0244,0.0,-5.1876,235.1964,4.8584,234.70319234996634,54.94006491610868,2024-03-15
2.9096,73.1564,0.0,-5.2008,242.5972,4.5756,242.08802268312755,55.61552152415124,2024-03-16
2.5684,73.1896,0.0,-6.0684,244.0684,4.8528,243.52534909741942,49.27548760335817,2024-03-17
2.5536,73.1,0.0,-6.0628,254.1312,4.2656,253.56597318615707,48.93054311657722,2024-03-18
2.4468,73.0876,0.1696,-6.8792,251.6144,3.32,251.02293866946974,47.01987764849461,2024-03-19
2.5288,73.1992,0.0096,-5.8528,248.8208,4.9248,248.2751688465776,48.48297632974106,2024-03-20
2.672,73.1116,0.0124,-3.2772,280.83,4.6124,280.3113022625878,50.678819735275766,2024-03-21
3.6052,72.8352,0.0348,-1.4032,285.2404,6.4248,284.77428846696046,67.6502032500077,2024-03-22
3.0932,72.7996,0.0,-4.75,254.3512,5.2644,253.83320736812124,58.73775561608168,2024-03-23
2.8432,73.048,0.0008,-3.0504,271.2068,4.8924,270.71329948803134,53.83375381601753,2024-03-24
2.9964,73.0832,0.0,-3.7056,252.7132,5.5108,252.23304541650472,56.899840166628465,2024-03-25
2.7196,73.1632,0.0,-3.79,269.6736,4.3792,269.1583514581572,51.71630479740825,2024-03-26
3.1768,73.3196,0.0,-0.0044,293.888,5.8884,293.4491488499648,59.70058914812609,2024-03-27
3.5756,73.2196,0.0472,1.5248,290.0232,6.1368,289.6302714288783,66.72987764876713,2024-03-28
3.714,73.2296,0.9904,1.7996,290.6472,5.3376,290.26019852493715,69.25295893955712,2024-03-29
4.476,73.2168,3.576,1.1412,303.1752,7.0696,302.75435534489907,83.64727782246861,2024-03-30
3.7992,73.0996,0.1976,-2.2784,284.1808,6.5032,283.68920499756786,71.78051153304476,2024-03-31
